Cluster_Name	NCBI_Accession	Protein	Domain	Domain_Accession	E-value_hmmer	FinalGCFs
973_Colletotrichum_spinosum	GCA_004366825.1	TDZ27315.1	DSBA	PF01323.21	1.5e-23	56
973_Colletotrichum_spinosum	GCA_004366825.1	TDZ27314.1	p450	PF00067.23	6.999999999999999e-68	56
973_Colletotrichum_spinosum	GCA_004366825.1	TDZ27415.1	Fungal_trans_2	PF11951.9	4.099999999999999e-38	56
973_Colletotrichum_spinosum	GCA_004366825.1	TDZ27472.1	3Beta_HSD	PF01073.20	7.9e-07	56
973_Colletotrichum_spinosum	GCA_004366825.1	TDZ27472.1	Epimerase	PF01370.22	1.3000000000000001e-12	56
973_Colletotrichum_spinosum	GCA_004366825.1	TDZ27472.1	GDP_Man_Dehyd	PF16363.6	2.5e-06	56
973_Colletotrichum_spinosum	GCA_004366825.1	TDZ27472.1	NAD_binding_10	PF13460.7	5.6e-11	56
973_Colletotrichum_spinosum	GCA_004366825.1	TDZ27472.1	NmrA	PF05368.14	5.7e-09	56
973_Colletotrichum_spinosum	GCA_004366825.1	TDZ27472.1	Semialdhyde_dh	PF01118.25	4.1e-06	56
973_Colletotrichum_spinosum	GCA_004366825.1	TDZ27413.1	Aldedh	PF00171.23	7.899999999999999e-179	56
973_Colletotrichum_spinosum	GCA_004366825.1	TDZ27414.1	DJ-1_PfpI	PF01965.25	5.3e-15	56
973_Colletotrichum_spinosum	GCA_004366825.1	TDZ27411.1	MFS_1	PF07690.17	1.5e-25	56
973_Colletotrichum_spinosum	GCA_004366825.1	TDZ27412.1	DIT1_PvcA	PF05141.13	4.499999999999998e-81	56
974_Colletotrichum_spinosum	GCA_004366825.1	TDZ27472.1	3Beta_HSD	PF01073.20	7.9e-07	56
974_Colletotrichum_spinosum	GCA_004366825.1	TDZ27472.1	Epimerase	PF01370.22	1.3000000000000001e-12	56
974_Colletotrichum_spinosum	GCA_004366825.1	TDZ27472.1	GDP_Man_Dehyd	PF16363.6	2.5e-06	56
974_Colletotrichum_spinosum	GCA_004366825.1	TDZ27472.1	NAD_binding_10	PF13460.7	5.6e-11	56
974_Colletotrichum_spinosum	GCA_004366825.1	TDZ27472.1	NmrA	PF05368.14	5.7e-09	56
974_Colletotrichum_spinosum	GCA_004366825.1	TDZ27472.1	Semialdhyde_dh	PF01118.25	4.1e-06	56
974_Colletotrichum_spinosum	GCA_004366825.1	TDZ27413.1	Aldedh	PF00171.23	7.899999999999999e-179	56
974_Colletotrichum_spinosum	GCA_004366825.1	TDZ27414.1	DJ-1_PfpI	PF01965.25	5.3e-15	56
974_Colletotrichum_spinosum	GCA_004366825.1	TDZ27411.1	MFS_1	PF07690.17	1.5e-25	56
974_Colletotrichum_spinosum	GCA_004366825.1	TDZ27412.1	DIT1_PvcA	PF05141.13	4.499999999999998e-81	56
974_Colletotrichum_spinosum	GCA_004366825.1	TDZ27410.1	DIT1_PvcA	PF05141.13	9.599999999999998e-85	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46105.1	CoA_binding	PF02629.20	3.6e-17	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46105.1	Ligase_CoA	PF00549.20	1.3e-15	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46105.1	Succ_CoA_lig	PF13607.7	1.6e-09	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46104.1	ADH_N	PF08240.13	1.6e-09	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46104.1	ADH_zinc_N	PF00107.27	7.599999999999999e-08	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46104.1	ADH_zinc_N_2	PF13602.7	1.5e-09	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46103.1				56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46101.1				56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46100.1	Amidohydro_2	PF04909.15	1.2e-13	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46100.1	Gln-synt_C	PF00120.25	1.6000000000000001e-74	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46119.1	DSBA	PF01323.21	4.6e-24	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46120.1	p450	PF00067.23	5.099999999999999e-69	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46121.1	Fungal_trans_2	PF11951.9	4.099999999999999e-38	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46121.1	Zn_clus	PF00172.19	1.4e-09	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46122.1	3Beta_HSD	PF01073.20	3e-06	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46122.1	Epimerase	PF01370.22	3.3e-12	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46122.1	GDP_Man_Dehyd	PF16363.6	2.4e-05	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46122.1	NAD_binding_10	PF13460.7	5.3e-11	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46122.1	NAD_binding_4	PF07993.13	9.7e-05	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46122.1	NmrA	PF05368.14	8.1e-09	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46122.1	Semialdhyde_dh	PF01118.25	4.5e-06	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46141.1	Aldedh	PF00171.23	2.099999999999999e-172	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46142.1	DJ-1_PfpI	PF01965.25	4.5e-15	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46143.1	MFS_1	PF07690.17	2.3e-26	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46144.1	Amidase	PF01425.22	1.1000000000000001e-23	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46123.1	DIT1_PvcA	PF05141.13	4.4e-78	56
978_Colletotrichum_trifolii	GCA_004367215.1	TDZ46124.1	DIT1_PvcA	PF05141.13	5.0999999999999977e-70	56
